date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:37:32	51/51	---MCZ	200	added ('OK')	text/plain	date:Tue,%2028%20May%202024%2014:37:31%20GMT	https://fonts.googleapis.com/robots.txt		(from https://BANTUDAGANG.com/)
21:37:32	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20May%202024%2014:37:32%20GMT	https://fonts.gstatic.com/robots.txt		(from https://BANTUDAGANG.com/)
21:37:34	1100/1100	---MCZ	200	added ('OK')	text/plain	date:Tue,%2028%20May%202024%2014:37:33%20GMT	https://www.facebook.com/robots.txt		(from https://BANTUDAGANG.com/)
21:37:34	53217/53217	---M--	200	added ('OK')	image/png	etag:%2264ae718e-cfe1%22	https://BANTUDAGANG.com/wp-content/uploads/2023/05/home-mock1-1-revised.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/05/home-mock1-1-revised.png	(from https://BANTUDAGANG.com/price-products/)
21:37:36	52948/52948	---MCZ	200	added ('OK')	text/css	etag:W/%226462e7b5-ced4%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.css?ver=1693913761	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-9865572.css	(from https://BANTUDAGANG.com/price-products/)
21:37:37	320548/320548	---MCZ	200	added ('OK')	text/css	etag:W/%2264f6b05e-4e424%22	https://BANTUDAGANG.com/wp-content/uploads/elementor/css/post-435.css?ver=1693888606	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/elementor/css/post-435f467.css	(from https://BANTUDAGANG.com/price-products/)
21:37:38	202041/202041	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:37:38%20GMT	https://BANTUDAGANG.com/wp-json/wp/v2/pages/435	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/wp/v2/pages/435.json	(from https://BANTUDAGANG.com/price-products/)
21:37:40	2687/2687	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:37:39%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2Fprice-products%2F	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embed87db.json	(from https://BANTUDAGANG.com/price-products/)
21:37:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20May%202024%2014:37:39%20GMT	https://BANTUDAGANG.com/?p=435	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/index6205.html	(from https://BANTUDAGANG.com/price-products/)
21:37:41	3212/3212	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20May%202024%2014:37:40%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2Fprice-products%2F&format=xml	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embed725b	(from https://BANTUDAGANG.com/price-products/)
21:37:41	5369/5369	---M--	200	added ('OK')	image/png	etag:%2264ae7121-14f9%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/Ellipse-18.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/Ellipse-18.png	(from https://BANTUDAGANG.com/price-products/)
21:37:42	5335/5335	---M--	200	added ('OK')	image/png	etag:%2264ae7118-14d7%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/tokopedia-logo-2-1.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/tokopedia-logo-2-1.png	(from https://BANTUDAGANG.com/price-products/)
21:37:43	3630/3630	---M--	200	added ('OK')	image/png	etag:%2264ae7119-e2e%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/tokopedia-logo-2-2.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/tokopedia-logo-2-2.png	(from https://BANTUDAGANG.com/price-products/)
21:37:44	3459/3459	---M--	200	added ('OK')	image/png	etag:%2264ae711b-d83%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/tokopedia-logo-2-3.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/tokopedia-logo-2-3.png	(from https://BANTUDAGANG.com/price-products/)
21:37:45	3005/3005	---M--	200	added ('OK')	image/png	etag:%2264ae7112-bbd%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/tokopedia-logo-2-5.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/tokopedia-logo-2-5.png	(from https://BANTUDAGANG.com/price-products/)
21:37:46	4172/4172	---M--	200	added ('OK')	image/png	etag:%2264ae7114-104c%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/tiktok-4-300x96.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/tiktok-4-300x96.png	(from https://BANTUDAGANG.com/price-products/)
21:37:47	20606/20606	---M--	200	added ('OK')	image/png	etag:%2264ae7133-507e%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/Artboard-5@2x-5.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/Artboard-5@2x-5.png	(from https://BANTUDAGANG.com/price-products/)
21:37:48	33388/33388	---M--	200	added ('OK')	image/png	etag:%2264ae712b-826c%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/Artboard-5@2x-3.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/Artboard-5@2x-3.png	(from https://BANTUDAGANG.com/price-products/)
21:37:50	6996/6996	---MCZ	200	added ('OK')	text/javascript	etag:W/%226462e7b5-1b54%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.js?ver=1693913761	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-9865572.js	(from https://BANTUDAGANG.com/price-products/)
21:37:50	674/674	---M--	200	added ('OK')	image/png	etag:%2264ae70fa-2a2%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/Vector-26.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/Vector-26.png	(from https://BANTUDAGANG.com/about-us/)
21:37:52	52948/52948	---MCZ	200	added ('OK')	text/css	etag:W/%226462e7b5-ced4%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.css?ver=1692710643	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-9860db9.css	(from https://BANTUDAGANG.com/about-us/)
21:37:53	87972/87972	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4548f-157a4%22	https://BANTUDAGANG.com/wp-content/uploads/elementor/css/post-15.css?ver=1692685455	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/elementor/css/post-1551b9.css	(from https://BANTUDAGANG.com/about-us/)
21:37:54	88311/88311	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:37:53%20GMT	https://BANTUDAGANG.com/wp-json/wp/v2/pages/15	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/wp/v2/pages/15.json	(from https://BANTUDAGANG.com/about-us/)
21:37:54	2611/2611	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:37:54%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2Fabout-us%2F	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embed2191.json	(from https://BANTUDAGANG.com/about-us/)
21:37:56	3134/3134	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20May%202024%2014:37:55%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2Fabout-us%2F&format=xml	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embed6c3b	(from https://BANTUDAGANG.com/about-us/)
21:37:56	278/278	---M--	200	added ('OK')	image/png	etag:%2264ae7170-116%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/Line-7-1.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/Line-7-1.png	(from https://BANTUDAGANG.com/about-us/)
21:37:57	112464/112464	---M--	200	added ('OK')	image/png	etag:%2264ae70f6-1b750%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/home-mock1-1.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/home-mock1-1.png	(from https://BANTUDAGANG.com/about-us/)
21:37:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20May%202024%2014:37:56%20GMT	https://BANTUDAGANG.com/?p=15	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/indexa1ca.html	(from https://BANTUDAGANG.com/about-us/)
21:37:58	741/741	---M--	200	added ('OK')	image/png	etag:%2264ae70fb-2e5%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/Vector-26-1.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/Vector-26-1.png	(from https://BANTUDAGANG.com/about-us/)
21:37:59	118176/118176	---M--	200	added ('OK')	image/png	etag:%2264ae7100-1cda0%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/home-mock1-2.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/home-mock1-2.png	(from https://BANTUDAGANG.com/about-us/)
21:38:00	694/694	---M--	200	added ('OK')	image/png	etag:%2264ae7104-2b6%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/Vector-27.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/Vector-27.png	(from https://BANTUDAGANG.com/about-us/)
21:38:01	151544/151544	---M--	200	added ('OK')	image/png	etag:%2264ae7108-24ff8%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/home-mock1-3.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/home-mock1-3.png	(from https://BANTUDAGANG.com/about-us/)
21:38:02	35780/35780	---M--	200	added ('OK')	image/png	etag:%2264ae710f-8bc4%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/Artboard-5@2x-1-1.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/Artboard-5@2x-1-1.png	(from https://BANTUDAGANG.com/about-us/)
21:38:03	6331/6331	---M--	200	added ('OK')	image/png	etag:%2264ae7181-18bb%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/whatsapp-logo-2-300x82.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/whatsapp-logo-2-300x82.png	(from https://BANTUDAGANG.com/about-us/)
21:38:05	6996/6996	---MCZ	200	added ('OK')	text/javascript	etag:W/%226462e7b5-1b54%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.js?ver=1692710643	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-9860db9.js	(from https://BANTUDAGANG.com/about-us/)
21:38:06	52948/52948	---MCZ	200	added ('OK')	text/css	etag:W/%226462e7b5-ced4%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.css?ver=1689221226	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986716d.css	(from https://BANTUDAGANG.com/contact-us/)
21:38:07	42010/42010	---MCZ	200	added ('OK')	text/css	etag:W/%2264af7883-a41a%22	https://BANTUDAGANG.com/wp-content/uploads/elementor/css/post-17.css?ver=1689221251	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/elementor/css/post-1710c8.css	(from https://BANTUDAGANG.com/contact-us/)
21:38:08	38883/38883	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:38:07%20GMT	https://BANTUDAGANG.com/wp-json/wp/v2/pages/17	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/wp/v2/pages/17.json	(from https://BANTUDAGANG.com/contact-us/)
21:38:09	2588/2588	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:38:08%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2Fcontact-us%2F	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embed9ee9.json	(from https://BANTUDAGANG.com/contact-us/)
21:38:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20May%202024%2014:38:09%20GMT	https://BANTUDAGANG.com/?p=17	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/indexd8eb.html	(from https://BANTUDAGANG.com/contact-us/)
21:38:10	53936/53936	---M--	200	added ('OK')	image/png	etag:%2264ae7143-d2b0%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/home-mock1-1-1-1.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/home-mock1-1-1-1.png	(from https://BANTUDAGANG.com/contact-us/)
21:38:10	3111/3111	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20May%202024%2014:38:09%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2Fcontact-us%2F&format=xml	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embed94b9	(from https://BANTUDAGANG.com/contact-us/)
21:38:12	6996/6996	---MCZ	200	added ('OK')	text/javascript	etag:W/%226462e7b5-1b54%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.js?ver=1689221226	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986716d.js	(from https://BANTUDAGANG.com/contact-us/)
21:38:13	69328/69328	---M--	200	added ('OK')	image/png	etag:%2243e4c0f3f7f13b6c20339608b451b597%22	https://BANTUDAGANG-media.s3.ap-southeast-1.amazonaws.com/static/image/tokopedia-third-party-connect.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG-media.s3.ap-southeast-1.amazonaws.com/static/image/tokopedia-third-party-connect.png	(from https://BANTUDAGANG.com/help/)
21:38:14	52948/52948	---MCZ	200	added ('OK')	text/css	etag:W/%226462e7b5-ced4%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.css?ver=1690797328	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986d417.css	(from https://BANTUDAGANG.com/help/)
21:38:15	9250/9250	---MCZ	200	added ('OK')	text/css	etag:W/%2264c78519-2422%22	https://BANTUDAGANG.com/wp-content/uploads/elementor/css/post-1617.css?ver=1690797337	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/elementor/css/post-16174321.css	(from https://BANTUDAGANG.com/help/)
21:38:16	34441/34441	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:38:15%20GMT	https://BANTUDAGANG.com/wp-json/wp/v2/pages/1617	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/wp/v2/pages/1617.json	(from https://BANTUDAGANG.com/help/)
21:38:17	2599/2599	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:38:16%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2Fhelp%2F	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embedde6b.json	(from https://BANTUDAGANG.com/help/)
21:38:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20May%202024%2014:38:17%20GMT	https://BANTUDAGANG.com/?p=1617	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/index0143.html	(from https://BANTUDAGANG.com/help/)
21:38:18	3123/3123	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20May%202024%2014:38:17%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2Fhelp%2F&format=xml	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embed897a	(from https://BANTUDAGANG.com/help/)
21:38:18	25198/25198	---M--	200	added ('OK')	image/jpeg	etag:%220bdc7abe3ca22bfe6e31e2c0396f8d10%22	https://BANTUDAGANG-media.s3.ap-southeast-1.amazonaws.com/static/image/BANTUDAGANG-openapi-confirmation-min.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG-media.s3.ap-southeast-1.amazonaws.com/static/image/BANTUDAGANG-openapi-confirmation-min.jpg	(from https://BANTUDAGANG.com/help/)
21:38:20	81978/81978	---M--	200	added ('OK')	image/jpeg	etag:%228e2a085c6f308464ac286c2cc6f950a0%22	https://BANTUDAGANG-media.s3.ap-southeast-1.amazonaws.com/static/image/chat-integration-preview.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG-media.s3.ap-southeast-1.amazonaws.com/static/image/chat-integration-preview.jpg	(from https://BANTUDAGANG.com/help/)
21:38:20	97541/97541	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2028%20May%202024%2014:38:20%20GMT	https://BANTUDAGANG.com/store	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/store	(from https://BANTUDAGANG.com/help/)
21:38:21	28812/28812	---M--	200	added ('OK')	image/jpeg	etag:%22a4e1b4f3c9de23530dce11c7c49126cd%22	https://BANTUDAGANG-media.s3.ap-southeast-1.amazonaws.com/static/image/chat-integration-daftar-toko.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG-media.s3.ap-southeast-1.amazonaws.com/static/image/chat-integration-daftar-toko.jpg	(from https://BANTUDAGANG.com/help/)
21:38:23	110125/110125	---M--	200	added ('OK')	image/jpeg	etag:%22b99e9d09b9f60b260081ff3194e7b184%22	https://BANTUDAGANG-media.s3.ap-southeast-1.amazonaws.com/static/image/chat-integration-jenis-akses.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG-media.s3.ap-southeast-1.amazonaws.com/static/image/chat-integration-jenis-akses.jpg	(from https://BANTUDAGANG.com/help/)
21:38:23	43282/43282	---M--	200	added ('OK')	image/jpeg	etag:%2264c736c1-a912%22	https://BANTUDAGANG.com/wp-content/uploads/2023/07/banner-cta-1.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/07/banner-cta-1.jpg	(from https://BANTUDAGANG.com/help/)
21:38:25	6996/6996	---MCZ	200	added ('OK')	text/javascript	etag:W/%226462e7b5-1b54%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.js?ver=1690797328	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986d417.js	(from https://BANTUDAGANG.com/help/)
21:38:26	52948/52948	---MCZ	200	added ('OK')	text/css	etag:W/%226462e7b5-ced4%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.css?ver=1695648394	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-98614f4.css	(from https://BANTUDAGANG.com/news/)
21:38:27	24186/24186	---MCZ	200	added ('OK')	text/css	etag:W/%2264e6f80b-5e7a%22	https://BANTUDAGANG.com/wp-content/uploads/elementor/css/post-672.css?ver=1692858379	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/elementor/css/post-6727999.css	(from https://BANTUDAGANG.com/news/)
21:38:28	49208/49208	---M--	200	added ('OK')	image/jpeg	etag:%2265112640-c038%22	https://BANTUDAGANG.com/wp-content/uploads/2023/09/Persiapan-Awal-Membuat-Toko-online.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/09/Persiapan-Awal-Membuat-Toko-online.jpg	(from https://BANTUDAGANG.com/news/)
21:38:29	160878/160878	---MCZ	200	added ('OK')	text/html	etag:%2248826a700591da4e3c5cd27c538b0cc1%22	https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/index.html	(from https://BANTUDAGANG.com/news/)
21:38:30	9892/9892	---MCZ	200	added ('OK')	text/css	etag:W/%22643bf69a-26a4%22	https://BANTUDAGANG.com/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css	(from https://BANTUDAGANG.com/news/)
21:38:30	11236/11236	---M--	200	added ('OK')	image/jpeg	etag:%2264e6f5e3-2be4%22	https://BANTUDAGANG.com/wp-content/uploads/2023/08/planning-finance-business-presentation-businessman-sales-1584859-pxhere.com_-300x193.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/planning-finance-business-presentation-businessman-sales-1584859-pxhere.com_-300x193.jpg	(from https://BANTUDAGANG.com/news/)
21:38:32	10363/10363	---M--	200	added ('OK')	image/jpeg	etag:%2264d0539f-287b%22	https://BANTUDAGANG.com/wp-content/uploads/2023/08/Toko-Online-300x200.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/Toko-Online-300x200.jpg	(from https://BANTUDAGANG.com/news/)
21:38:33	148536/148536	---MCZ	200	added ('OK')	text/html	etag:%22a8fc3f079d7eb372918932fad5643bd0%22	https://BANTUDAGANG.com/category/tips-trick/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/category/tips-trick/index.html	(from https://BANTUDAGANG.com/news/)
21:38:45	146683/146683	---MCZ	200	added ('OK')	text/html	etag:%228dc2da4134c195e27a26a8a3d733a6fc%22	https://BANTUDAGANG.com/8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat/index.html	(from https://BANTUDAGANG.com/news/)
21:38:45	8259/8259	---M--	200	added ('OK')	image/png	etag:%2264ae7166-2043%22	https://BANTUDAGANG.com/wp-content/uploads/2023/04/Artboard-3@2x-2.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/04/Artboard-3@2x-2.png	(from https://BANTUDAGANG.com/news/)
21:38:45	139352/139352	---MCZ	200	added ('OK')	text/html	etag:%227f612d98da73870f82ebad9ed7a206d3%22	https://BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/index.html	(from https://BANTUDAGANG.com/news/)
21:38:45	7530/7530	---MCZ	200	added ('OK')	text/css	etag:W/%2264aa10db-1d6a%22	https://BANTUDAGANG.com/wp-content/uploads/elementor/css/post-643.css?ver=1688867035	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/elementor/css/post-6436f9f.css	(from https://BANTUDAGANG.com/news/)
21:38:47	148404/148404	---MCZ	200	added ('OK')	text/html	etag:%22252e309e812d94e4776d30b91978d0d8%22	https://BANTUDAGANG.com/category/updates/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/category/updates/index.html	(from https://BANTUDAGANG.com/news/)
21:38:47	10339/10339	---MCZ	200	added ('OK')	text/css	etag:W/%2264aa10db-2863%22	https://BANTUDAGANG.com/wp-content/uploads/elementor/css/post-646.css?ver=1688867035	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/elementor/css/post-6466f9f.css	(from https://BANTUDAGANG.com/news/)
21:38:49	2344/2344	---MCZ	200	added ('OK')	text/css	etag:W/%2264aa10dc-928%22	https://BANTUDAGANG.com/wp-content/uploads/elementor/css/post-667.css?ver=1688867036	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/elementor/css/post-6678c1d.css	(from https://BANTUDAGANG.com/news/)
21:38:50	39580/39580	---MCZ	200	added ('OK')	text/css	etag:W/%22642d4a53-9a9c%22	https://BANTUDAGANG.com/wp-content/plugins/jet-smart-filters/assets/css/public.css?ver=3.1.0	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/jet-smart-filters/assets/css/public324d.css	(from https://BANTUDAGANG.com/news/)
21:38:50	6996/6996	---MCZ	200	added ('OK')	text/javascript	etag:W/%226462e7b5-1b54%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.js?ver=1695648394	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-98614f4.js	(from https://BANTUDAGANG.com/news/)
21:38:52	6481/6481	---MCZ	200	added ('OK')	text/javascript	etag:W/%22642d4a20-1951%22	https://BANTUDAGANG.com/wp-content/plugins/jet-engine/assets/lib/jet-plugins/jet-plugins.js?ver=1.1.0	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/jet-engine/assets/lib/jet-plugins/jet-pluginsf488.js	(from https://BANTUDAGANG.com/news/)
21:38:53	53782/53782	---MCZ	200	added ('OK')	text/javascript	etag:W/%22642d4a20-d216%22	https://BANTUDAGANG.com/wp-content/plugins/jet-engine/assets/js/frontend.js?ver=3.1.3.1	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/jet-engine/assets/js/frontendbf8c.js	(from https://BANTUDAGANG.com/news/)
21:38:54	36729/36729	---MCZ	200	added ('OK')	text/javascript	etag:W/%22642500e4-8f79%22	https://BANTUDAGANG.com/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.2	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-includes/js/jquery/ui/datepicker.min3f14.js	(from https://BANTUDAGANG.com/news/)
21:38:55	159625/159625	---MCZ	200	added ('OK')	text/javascript	etag:W/%22642d4a53-26f89%22	https://BANTUDAGANG.com/wp-content/plugins/jet-smart-filters/assets/js/public.js?ver=3.1.0	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/jet-smart-filters/assets/js/public324d.js	(from https://BANTUDAGANG.com/news/)
21:38:56	22440/22440	---MCZ	200	added ('OK')	text/css	etag:W/%22654dd397-57a8%22	https://BANTUDAGANG.com/wp-content/uploads/elementor/css/post-938.css?ver=1699599255	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/elementor/css/post-9383070.css	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:38:56	1178/1178	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c25158592e2cb2dda765c66d44f6742e%22	https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/feed/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/feed/index.html	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
